,ZIP,Age_Group,CLEANED_CAPA_GAGR,GEO.id2,CLEANED_POP_GAGR,comparison
705,81621,3-4,0.002869446357192329,81621.0,-0.004140804536061582,0.007010250893253911
707,81623,3-4,-0.01295951094262271,81623.0,-0.01132539353057238,-0.0016341174120503288
709,81624,3-4,0.0,81624.0,-0.027402474840725333,0.027402474840725333
711,81625,3-4,0.03320402076415041,81625.0,0.03138663422682808,0.0018173865373223297
712,81630,3-4,0.0,81630.0,-0.01574901574852361,0.01574901574852361
714,81631,3-4,0.29256787338888834,81631.0,-0.002157499816522246,0.2947253732054106
716,81632,3-4,-0.006238364065745183,81632.0,-0.0022962142816650433,-0.00394214978408014
718,81635,3-4,-0.01801949393803426,81635.0,-0.011976479940646323,-0.006043013997387936
720,81637,3-4,-0.0040733366862863996,81637.0,-0.0020345901036481484,-0.002038746582638251
722,81639,3-4,0.40788595317335896,81639.0,0.030157507275425655,0.3777284458979333
724,81641,3-4,0.082325538564332,81641.0,-0.05066625052027429,0.1329917890846063
726,81645,3-4,0.0,81645.0,0.0,0.0
728,81647,3-4,0.0,81647.0,-0.010929289906319473,0.010929289906319473
730,81648,3-4,0.0,81648.0,-0.0494136242132831,0.0494136242132831
732,81650,3-4,-0.01816498330931382,81650.0,-0.011245337433191227,-0.006919645876122593
734,81652,3-4,-0.030776630804880245,81652.0,-0.01169630879647543,-0.019080322008404815
736,81656,3-4,0.0,81656.0,0.0,0.0
738,81657,3-4,-0.18533618587490763,81657.0,0.0,-0.18533618587490763
